timestamp_s,voltage_V,current_A,power_W,power_calculated_W,phase
32195.875706,42.47966766357422,-52.07762908935547,-2212.240478515625,-2212.2403764227056,discharge
32197.095706,42.480125427246094,-51.96862030029297,-2207.633544921875,-2207.633508637373,discharge
32198.315705999998,42.478981018066406,-52.02445983886719,-2209.946044921875,-2209.9460419703973,discharge
32199.545705999997,42.478370666503906,-52.06432342529297,-2211.607666015625,-2211.607628960337,discharge
32200.765706,42.47804641723633,-52.04234313964844,-2210.656982421875,-2210.657067547727,discharge
32201.985706,42.47703552246094,-51.98063659667969,-2207.9833984375,-2207.983347197296,discharge
32203.205705999997,42.476558685302734,-52.009010314941406,-2209.163818359375,-2209.163778807124,discharge
32204.425705999998,42.47611999511719,-52.02937316894531,-2210.005859375,-2210.0058979948517,discharge
32205.645706,42.47526168823242,-52.072669982910156,-2211.80029296875,-2211.800284329074,discharge
32206.865705999997,42.4749755859375,-51.99494171142578,-2208.48388671875,-2208.4838797850534,discharge
32208.085705999998,42.474098205566406,-52.04353332519531,-2210.502197265625,-2210.5021454190137,discharge
32209.315705999998,42.473487854003906,-52.005531311035156,-2208.856201171875,-2208.8563024802716,discharge
32210.535706,42.472991943359375,-52.0283203125,-2209.79833984375,-2209.7984294593334,discharge
32211.755706,42.47211456298828,-52.04949188232422,-2210.652099609375,-2210.651982171403,discharge
32212.975705999997,42.471885681152344,-52.04596710205078,-2210.490478515625,-2210.4903649233165,discharge
32214.195706,42.47119903564453,-52.00572204589844,-2208.745361328125,-2208.7453720037593,discharge
32215.415706,42.47039794921875,-52.05116271972656,-2210.633544921875,-2210.6335944263265,discharge
32216.635705999997,42.470130920410156,-52.01411437988281,-2209.046142578125,-2209.0462474228116,discharge
32217.855706,42.469215393066406,-52.045677185058594,-2210.339111328125,-2210.3390746502555,discharge
